permno,SICCD,NCUSIP,TICKER,COMNAM
11171,7370,68555210,ORBS,ORBIS INC
11173,6711,00818210,AFBK,AFFILIATED BANKSHARES COLO INC
11174,,,,
11175,3580,21888010,CORK,CORKEN INTERNATIONAL CORP
11176,,,,
11177,,,,
11178,,,,
11179,,,,
11181,,,,
11182,6726,25459W22,FCGL,DIREXION SHARES E T F TRUST
11183,,,,
11184,,,,
11185,,,,
11186,,,,
11187,6330,58964410,MIGI,MERIDIAN INSURANCE GROUP INC
11188,,,,
11189,6020,31993410,FFUT,FIRST FEDERAL S & L ASSN UT
11190,,,,
11191,,,,
11192,,,,
11193,,,,
11194,3690,40532610,HAKO,HAKO MINUTEMAN INC
11195,,,,
11196,6726,25459W39,RETS,DIREXION SHARES E T F TRUST
11197,,,,
11198,,,,
11200,1382,00845810,AGGY,AGGIE OIL CO
11202,,,,
11203,,,,
11204,,,,
11205,,,,
11206,7030,02368520,AAIX,AMERICAN ADVENTURE INC
11207,,,,
11208,,,,
11209,,,,
11210,,,,
11211,,,,
11212,,,,
11213,,,,
11214,,,,
11215,,,,
11216,,,,
11217,,,,
11218,,,,
11219,,,,
11220,,,,
11221,,,,
11222,,,,
11223,,,,
11224,,,,
11225,,,,
11226,,,,
11227,,,,
11229,2911,00848410,AGOL,AGOIL INC
11230,,,,
11231,,,,
11232,,,,
11233,,,,
11234,,,,
11235,,,,
11237,4952,00854310,AGRI,AGRIPOST INC
11238,,,,
11239,,,,
11240,,,,
11241,,,,
11242,,,,
11243,,,,
11244,4190,,,CHICAGO YELLOW CAB INC
11245,3523,46619410,,J K INDUSTRIES INC
11246,,,,
11247,,,,
11248,,,,
11249,6120,98719210,YCSL,YORKRIDGE CALVERT S & L ASSN
11250,,,,
11251,,,,
11253,5013,00870820,AASS,AID AUTO STORES INC
11254,,,,
11255,,,,
11256,,,,
11257,,,,
11258,,,,
11259,,,,
11260,3710,,,CHRYSLER CORP
11261,,,,
11262,,,,
11263,,,,
11264,6726,25459W41,RETL,DIREXION SHARES E T F TRUST
11265,,,,
11266,,,,
11267,,,,
11268,,,,
11269,,,,
11270,,,,
11271,,,,
11272,,,,
11273,,,,
11274,,,,
11275,,,,
11276,,,,
11277,,,,
11278,,,,
11280,6711,00890010,AIDI,AGRICULTURAL & INDL DEV INC
11281,,,,
11282,,,,
11283,,,,
11284,,,,
11285,,,,
11286,,,,
11287,3740,,,ALCO PRODS INC
11288,4511,00908610,ACAL,AIR CALIFORNIA INC
11289,,,,
11290,,,,
11291,,,,
11292,,,,
11293,,,,
11294,,,,
11295,2310,,,CLUETT PEABODY & CO INC
11296,3444,00909510,ARCE,AIR CARGO EQUIP CORP
11297,,,,
11298,,,,
11299,,,,
11300,,,,
11301,,,,
11302,,,,
11303,,,,
11304,,,,
11305,,,,
11306,,,,
11307,,,,
11308,2090,,,COCA COLA CO
11309,4722,00910010,ACHP,AIR CHAPARRAL INC
11310,,,,
11311,,,,
11312,,,,
11313,7810,85511410,SCLS,STAR CLASSICS INC
11314,,,,
11315,,,,
11317,6711,15633010,AIRL,CENTREE CORPORATION
11318,,,,
11319,3490,29323210,EGPC,ENGLISH GREENHOUSE PRODS CORP
11320,6020,71228010,PSBX,PEOPLES SAVINGS BANK FSB MI
11321,,,,
11322,,,,
11323,,,,
11325,3452,00912210,,AIR INDUSTRIES CORP
11326,,,,
11327,,,,
11328,,,,
11329,,,,
11330,,,,
11331,,,,
11332,3540,,,FAIRBANKS WHITNEY CORP
11333,3564,00912430,AKNG,AIR KING CORP
11334,,,,
11335,,,,
11336,,,,
11337,,,,
11338,,,,
11339,,,,
11340,4930,,,COLUMBIA GAS SYS INC
11341,,,,
11342,,,,
11343,,,,
11344,5650,46981610,JAYJ,JACOBS JAY INC
11345,,,,
11346,,,,
11347,,,,
11348,,,,
11349,,,,
11350,,,,
11351,,,,
11352,,,,
11353,,,,
11354,,,,
11355,,,,
11356,,,,
11357,,,,
11358,,,,
11359,2890,,,COLUMBIAN CARBON CO
11360,,,,
11361,1311,26827L10,ECT,E C A MARCELLUS TRUST I
11362,5120,82539210,LIPSA,SHOWCASE COSMETICS INC
11363,6726,26846181,SCIN,E G A EMERGING GLOBAL SHARES TR
11364,,,,
11365,,,,
11366,,,,
11367,6140,,,COMMERCIAL CR CO
11368,,,,
11369,,,,
11370,6282,29404K10,ENV,ENVESTNET INC
11371,,,,
11372,,,,
11373,,,,
11374,,,,
11375,3990,,,CONGOLEUM NAIRN INC
11376,Z,00923910,ARWS,AIR WISCONSIN INC
11377,,,,
11378,,,,
11379,,,,
11380,,,,
11381,,,,
11382,,,,
11384,,,,
11385,,,,
11386,,,,
11387,,,,
11388,,,,
11389,,,,
11390,,,,
11391,2190,,,CONSOLIDATED CIGAR CORP
11392,3811,00934610,ACRF,AIRCRAFT INSTRUMENT & DEVELP INC
11393,,,,
11394,,,,
11395,,,,
11396,,,,
11397,,,,
11398,,,,
11399,,,,
11400,,,,
11401,,,,
11402,,,,
11403,,,,
11404,4910,,,CONSOLIDATED EDISON CO NY INC
11405,,,,
11406,,,,
11407,6726,37950E76,LIT,GLOBAL X FUNDS
11408,,,,
11409,,,,
11410,,,,
11411,,,,
11413,4521,00952610,AENT,AIRWAYS ENTERPRISES INC
11414,,,,
11415,2830,06830610,BARL,BARR LABORATORIES INC
11416,,,,
11417,,,,
11418,,,,
11419,,,,
11421,2813,01035610,AOXY,ALABAMA OXYGEN INC
11422,,,,
11423,,,,
11424,,,,
11425,,,,
11426,,,,
11427,7370,79590310,SMNA,SAMNA CORP
11428,,,,
11429,,,,
11430,,,,
11431,,,,
11432,,,,
11433,,,,
11434,,,,
11435,,,,
11436,,,,
11437,,,,
11438,,,,
11439,1200,,,CONSOLIDATION COAL INC PA
11440,,,,
11441,,,,
11442,,,,
11443,,,,
11444,,,,
11445,,,,
11446,,,,
11447,3410,,,CONTINENTAL CAN INC
11448,6023,01140210,ALMO,ALAMO SAVINGS ASSOCIATION TX
11449,,,,
11450,,,,
11451,,,,
11452,,,,
11453,,,,
11454,,,,
11455,6330,,,CONTINENTAL INSURANCE CO
11456,1381,01161210,ALAN,ALANCO LTD
11457,,,,
11458,,,,
11459,,,,
11460,,,,
11461,,,,
11462,,,,
11463,3510,,,CONTINENTAL MOTORS CORP
11464,1382,01161710,ALAE,ALANDA ENERGY CORP
11465,,,,
11466,,,,
11467,,,,
11468,,,,
11469,,,,
11470,,,,
11471,2910,,,CONTINENTAL OIL CO
11472,7379,01163410,ALTS,ALANTHUS CORP
11473,,,,
11474,,,,
11475,7390,45815710,INEL,INTELLIGENT ELECTRONICS INC
11476,,,,
11477,,,,
11478,,,,
11479,,,,
11480,,,,
11481,,,,
11482,,,,
11483,,,,
11484,,,,
11485,,,,
11486,,,,
11487,,,,
11488,,,,
11489,,,,
11490,,,,
11491,,,,
11492,,,,
11493,,,,
11494,,,,
11495,,,,
11496,,,,
11497,,,,
11498,2190,,,AMERICAN SNUFF CO
11499,3662,01164410,ALPI,ALARM PRODS INTL INC
11500,2840,,,COTY INC
11501,6711,01166710,ASKA,ALASKA BANCORPORATION
11502,,,,
11503,,,,
11503,2840,35177910,DNNY,FRANCES DENNEY COS INC
11504,3550,70319510,QILT,PATHE COMPUTER CONTROL SYS CORP
11505,6726,37950E83,BRAF,GLOBAL X FUNDS
11506,,,,
11507,,,,
11508,,,,
11509,,,,
11510,,,,
11511,,,,
11512,6020,91962010,VAFB,VALLEY FEDERAL SAVINGS BANK IN
11513,,,,
11514,,,,
11515,,,,
11516,,,,
11517,,,,
11518,,,,
11520,4521,01172310,ALKA,ALASKA INTERNATIONAL INDS INC
11521,,,,
11522,,,,
11523,,,,
11524,,,,
11525,,,,
11526,,,,
11527,3310,,,CRUCIBLE STL CO AMER
11528,,,,
11529,,,,
11530,,,,
11531,,,,
11532,,,,
11533,,,,
11534,,,,
11536,6519,01175010,ANPI,ALASKA NORTHWEST PPTYS INC
11537,,,,
11538,,,,
11539,,,,
11540,,,,
11541,,,,
11542,,,,
11543,2010,,,CUDAHY PACKING CO
11544,6711,01175610,ABPC,ALASKA PACIFIC BANCORPORATION
11545,,,,
11546,,,,
11547,,,,
11548,2250,45893110,IDGI,INTERNATIONAL DESIGN GROUP INC
11549,,,,
11550,,,,
11552,,,,
11553,,,,
11554,,,,
11555,,,,
11556,,,,
11557,,,,
11558,,,,
11559,,,,
11560,,,,
11561,,,,
11562,,,,
11563,,,,
11564,3560,13821910,CICI,CANTON INDUSTRIAL CORP
11565,,,,
11566,,,,
11567,,,,
11568,,,,
11569,,,,
11570,,,,
11571,,,,
11572,,,,
11573,,,,
11574,,,,
11575,,,,
11576,,,,
11577,,,,
11579,Z,01190110,AMAB,ALASKA MUTUAL BANK ANCHORAGE
11580,,,,
11581,,,,
11582,,,,
11583,,,,
11584,,,,
11585,,,,
11587,Z,01064410,ATNG,ALABAMA TENNESSEE NATURAL GAS CO
11588,,,,
11589,,,,
11590,,,,
11591,,,,
11592,,,,
11593,,,,
11595,,,,
11596,,,,
11597,,,,
11598,,,,
11599,,,,
11600,3840,36868310,XRAY,GENDEX CORP
11601,,,,
11602,,,,
11603,,,,
11604,,,,
11605,,,,
11606,,,,
11607,3710,,,DANA CORP
11608,,,,
11609,,,,
11610,,,,
11611,,,,
11612,,,,
11613,,,,
11614,,,,
11616,1711,01365520,ALWS,ALBUQUERQUE WESTERN SOLAR INDS
11617,,,,
11618,,,,
11619,,,,
11620,,,,
11621,,,,
11622,,,,
11624,,,,
11625,,,,
11626,,,,
11627,,,,
11628,,,,
11629,,,,
11630,,,,
11631,1400,,,DE BEERS CONS MINES LTD
11632,2869,01387410,AGAS,ALCOGAS INC
11633,,,,
11634,,,,
11635,,,,
11636,,,,
11637,5090,30705510,FSNI,FAMILY SHOPPING NETWORK INC
11638,,,,
11639,,,,
11640,,,,
11641,,,,
11642,,,,
11643,,,,
11644,,,,
11645,5330,03167310,AMEN,AMNEWS HOLDING CORP
11646,,,,
11647,1740,00461620,ACMTA,ACMAT CORP
11648,6726,37950E84,BRAQ,GLOBAL X FUNDS
11649,,,,
11650,,,,
11651,,,,
11652,,,,
11653,,,,
11654,,,,
11655,,,,
11656,,,,
11657,,,,
11658,2030,,,CALIFORNIA PACKING CORP
11659,1381,01390010,ALDB,ALDEBARAN DRILLING INC
11660,,,,
11661,,,,
11662,,,,
11663,,,,
11664,6141,39304D10,GDOT,GREEN DOT CORP
11665,,,,
11666,4000,,,DELAWARE LACK & WESTN RR CO
11667,8051,01408010,,ALDEN CARE ENTERPRISES INC
11668,,,,
11669,,,,
11670,,,,
11671,,,,
11672,,,,
11673,,,,
11674,4910,,,DETROIT EDISON CO
11675,,,,
11676,,,,
11677,,,,
11678,,,,
11679,,,,
11680,,,,
11681,,,,
11683,2869,01442810,ALDC,ALDRICH CHEMICAL INC
11684,,,,
11685,,,,
11686,,,,
11687,,,,
11688,3610,74730R10,QDLC,QUADLOGIC CONTROLS CORP
11689,,,,
11690,1000,,,DOME MINES LTD
11691,4421,01448210,ALEX,ALEXANDER & BALDWIN INC
11692,2830,40377810,GYNX,GYNEX INC
11693,,,,
11694,,,,
11695,7390,20454110,PLUG,COMPONENTGUARD INC
11696,,,,
11697,5660,25532R10,DRGX,DIVERSIFIED RETAIL GROUP INC
11698,,,,
11699,,,,
11700,,,,
11701,,,,
11702,,,,
11703,2810,,,DU PONT E I DE NEMOURS & CO
11704,1311,01461710,AEOK,ALEXANDER ENERGY CORP
11705,,,,
11706,,,,
11707,,,,
11708,,,,
11709,,,,
11710,,,,
11712,1311,01539610,ALFX,ALFA RESOURCES INC
11713,,,,
11714,,,,
11715,,,,
11716,,,,
11717,3830,92849010,VTEL,VITEL FIBER OPTICS CORP
11718,,,,
11719,,,,
11720,,,,
11721,,,,
11722,,,,
11723,7370,86355510,SDRC,STRUCTURAL DYNAMICS RSCH CORP
11724,,,,
11725,,,,
11726,,,,
11727,,,,
11728,,,,
11729,,,,
11730,,,,
11731,,,,
11732,,,,
11733,,,,
11734,,,,
11735,,,,
11736,,,,
11737,,,,
11739,,,,
11740,3990,55307610,MLXX,M L X CORP
11741,,,,
11742,,,,
11743,,,,
11744,,,,
11745,,,,
11746,3690,,,ELECTRIC STORAGE BATTERY CO
11747,,,,
11748,,,,
11749,,,,
11750,,,,
11751,,,,
11752,,,,
11753,,,,
11754,3830,,,EASTMAN KODAK CO
11755,3451,01559910,ALGR,ALGERAN INC
11756,,,,
11757,,,,
11758,,,,
11759,,,,
11760,,,,
11761,,,,
11762,3710,,,EATON MFG CO
11763,7379,01586710,ALGO,ALGOREX CORP
11764,,,,
11765,,,,
11766,,,,
11767,,,,
11768,,,,
11769,,,,
11770,3690,,,ELECTRIC AUTOLITE CO
11771,,,,
11772,,,,
11773,3660,19189310,CODL,CODE ALARM INC
11774,,,,
11775,,,,
11776,3490,57038N10,NMRKV,MARK CONTROLS CORP NEW
11777,,,,
11778,,,,
11779,,,,
11780,,,,
11781,,,,
11782,,,,
11783,,,,
11784,,,,
11785,,,,
11786,,,,
11787,,,,
11788,,,,
11790,214,01623010,ALCO,ALICO LAND DEV CO
11791,,,,
11792,,,,
11793,,,,
11794,,,,
11795,,,,
11796,,,,
11798,5812,01647610,TAAB,ALL AMERICAN BURGER INC
11799,,,,
11800,,,,
11801,,,,
11802,,,,
11803,,,,
11804,5940,13325210,UCAM,CAMERA ENTERPRISES INC
11805,,,,
11806,,,,
11807,,,,
11808,,,,
11809,,,,
11810,,,,
11811,,,,
11812,,,,
11813,,,,
11814,6726,46428954,AXUT,ISHARES TRUST
11815,,,,
11816,7360,00491410,ACTS,ACTION STAFFING INC
11817,,,,
11819,,,,
11820,,,,
11821,,,,
11822,,,,
11823,,,,
11824,3840,77472410,RMED,ROCKY MOUNTAIN MEDICAL CORP
11825,,,,
11826,3140,,,ENDICOTT JOHNSON CORP
11827,,,,
11828,,,,
11829,,,,
11830,,,,
11831,,,,
11832,,,,
11833,,,,
11834,4000,,,ERIE RR CO
11835,1381,01722710,ALGH,ALLEGHENY & WESTERN ENERGY CORP
11836,6120,42137410,HWNC,HAYWOOD SAVINGS & LOAN ASSOC NC
11837,,,,
11838,,,,
11839,,,,
11840,,,,
11841,,,,
11843,2086,01726610,ABEV,ALLEGHENY BEVERAGE CORP
11844,,,,
11845,,,,
11846,,,,
11847,,,,
11848,,,,
11849,,,,
11850,2910,,,STANDARD OIL CO N J
11851,3931,01775310,AORGB,ALLEN ORGAN CO
11852,6210,33821810,FITZ,FITZGERALD DEARMAN & ROBERTS INC
11853,,,,
11854,,,,
11855,6030,35462510,FSAK,FRANKLIN SAVINGS ASSN OTTA
11856,,,,
11857,,,,
11858,,,,
11859,,,,
11860,,,,
11861,,,,
11862,,,,
11863,,,,
11864,,,,
11865,,,,
11866,,,,
11867,,,,
11868,,,,
11870,6711,01887010,ALBN,ALLIED BANCSHARES INC
11871,,,,
11872,,,,
11873,,,,
11874,,,,
11875,,,,
11876,,,,
11878,6711,01903310,ALLC,ALLIED CAPITAL CORP
11879,,,,
11880,,,,
11881,,,,
11882,,,,
11883,,,,
11884,,,,
11885,3510,,,FAIRBANKS MORSE & CO INC
11885,3519,,FKM,FAIRBANKS MORSE & CO INC
11886,5083,01917710,ALFM,ALLIED FARM EQUIP
11887,,,,
11888,,,,
11889,,,,
11890,6150,53943510,LAAC,LLOYDS ACCEPTANCE CORP
11891,,,,
11892,,,,
11894,2047,01921310,ALFD,ALLIED FOODS INC
11895,,,,
11896,,,,
11897,,,,
11898,,,,
11899,,,,
11900,,,,
11901,,,,
11902,,,,
11903,3670,59512210,NOIZ,MICRONETICS INC NEW
11904,,,,
11905,,,,
11907,2452,01921710,AGEN,ALLIED GENERAL INC
11908,,,,
11909,,,,
11910,,,,
11911,,,,
11912,,,,
11913,,,,
11915,,,,
11916,,,,
11917,7370,71915310,PTEC,PHOENIX TECHNOLOGIES LTD
11918,,,,
11919,,,,
11920,,,,
11921,,,,
11923,,,,
11924,,,,
11925,,,,
11926,,,,
11927,,,,
11928,,,,
11929,,,,
11931,7393,01950910,ASCY,ALLIED SECURITY INC
11932,,,,
11933,,,,
11934,,,,
11935,,,,
11936,,,,
11937,,,,
11938,6710,82519010,SLFC,SHORELINE FINANCIAL CORP
11939,,,,
11940,,,,
11941,,,,
11942,,,,
11943,,,,
11944,,,,
11945,,,,
11946,,,,
11947,,,,
11948,,,,
11949,5410,,,FIRST NATIONAL STORES INC
11950,4213,01958010,ALVL,ALLIED VAN LINES INC
11951,,,,
11952,,,,
11953,,,,
11954,,,,
11955,,,,
11956,,,,
11958,,,,
11959,,,,
11960,,,,
11961,,,,
11962,,,,
11963,,,,
11964,,,,
11966,3339,01985210,ALOY,ALLOY METAL PRODS INC
11967,,,,
11968,,,,
11969,6726,46428955,AXHE,ISHARES TRUST
11970,,,,
11971,,,,
11972,6726,46428956,AXTE,ISHARES TRUST
11974,,,,
11975,,,,
11976,,,,
11977,,,,
11978,,,,
11979,6726,46428957,AXMT,ISHARES TRUST
11980,6726,46428958,AXIT,ISHARES TRUST
11981,1400,,,FREEPORT SULPHUR CO
11982,2731,02005110,ALYN,ALLYN & BACON INC
11983,,,,
11984,6726,46428959,AXEN,ISHARES TRUST
11985,,,,
11986,6726,46428961,AXID,ISHARES TRUST
11987,,,,
11988,6726,46428962,AXSL,ISHARES TRUST
11989,6726,46428963,AXDI,ISHARES TRUST
11990,6282,48248M10,KKR,K K R & CO LP
11991,,,,
11992,,,,
11993,5171,54335410,LPH,LONGWEI PETROLEUM INVT HLDG LTD
11994,,,,
11995,2080,19109810,COKE,COCA COLA BOTTLING CO CONS
11996,6726,57060U52,EMLC,MARKET VECTORS E T F TRUST
11997,,,,
11998,,,,
11999,1099,60875310,MCP,MOLYCORP INC DE
12000,6790,20890010,CCITS,CONSOLIDATE CAPITAL INCOME TRUST
12001,3710,,,GABRIEL CO
12002,Z,02044710,ALOE,ALOE CREME LABS INC
12003,,,,
12004,,,,
12005,,,,
12006,,,,
12007,1221,69180710,OXF,OXFORD RESOURCE PARTNERS L P
12008,,,,
12009,2752,74730110,QUAD,QUAD GRAPHICS INC
12010,,,,
12011,3663,75604L10,RLD,REALD INC
12012,,,,
12013,,,,
12014,6163,75971B10,CBP,RENHUANG PHARMACEUTICALS INC
12015,6726,89148B10,NTG,TORTOISE M L P FUND INC
12016,,,,
12017,7371,92911N10,VRNG,VRINGO INC
12018,9999,G0539K10,AERL,ASIA ENTERTAINMENT & RESOUR LTD
12019,,,,
12020,,,,
12021,9999,05330F10,AMAP,AUTONAVI HOLDINGS LIMITED
12022,,,,
12023,9999,G8883T10,OINK,TIANLI AGRITECH INC
12024,3840,37636010,GISH,GISH BIOMEDICAL INC
12025,9999,71103710,PEOP,PEOPLES FEDERAL BANCSHARES INC
12026,9999,74733T10,QLIK,QLIK TECHNOLOGIES INC
12027,9999,83172R10,SMT,SMART TECHNOLOGIES INC
12029,6552,02043910,,ALODEX CORP
12030,6719,88603110,THTI,T H T HEAT TRANSFER TECHNOL INC
12031,,,,
12032,,,,
12033,6730,46151110,INVG,I N V GNMA MTG BACKED SEC TR INC
12034,6726,85207H10,PHYS,SPROTT PHYSICAL GOLD TRUST
12035,6726,00162Q86,AMLP,ALPS E T F TRUST
12036,3740,,,GENERAL AMERN TRANSN CORP
12037,6711,02071410,ALPX,ALPEX COMPUTER CORP
12038,8299,02322P10,AMBO,AMBOW EDUCATION HOLDING LTD
12039,6726,09248X10,BBN,BLACKROCK BUILD AMERICA BOND TR
12040,,,,
12041,,,,
12042,,,,
12043,8731,16890V10,KH,CHINA KANGHUI HOLDINGS
12044,2190,,,GENERAL CIGAR INC
12045,3433,02077410,ASCO,ALPHA SOLARCO INC
12046,,,,
12047,6726,26846184,INXX,E G A EMERGING GLOBAL SHARES TR
12048,,,,
12049,1041,38068T10,GORO,GOLD RESOURCE CORP
12050,,,,
12051,7379,46118H10,IL,INTRALINKS HOLDINGS INC
12052,3730,,,GENERAL DYNAMICS CORP
12053,3648,02078910,ALFA,ALPHANUMERIC INC
12054,6726,57060U56,SCIF,MARKET VECTORS E T F TRUST
12055,,,,
12056,3692,64384710,NEWN,NEW ENERGY SYSTEMS GROUP
12057,6799,75381M10,REE,RARE ELEMENT RESOURCES LTD
12058,2710,62545510,MMED,MULTIMEDIA INC
12059,6726,80852485,SCHR,SCHWAB STRATEGIC TRUST
12060,3690,,,GENERAL ELECTRIC CO
12061,3555,02081510,ALTP,ALPHATYPE CORP
12062,,,,
12063,,,,
12064,6726,80852486,SCHO,SCHWAB STRATEGIC TRUST
12065,6726,80852487,SCHP,SCHWAB STRATEGIC TRUST
12066,6770,91171710,USCI,UNITED STATES COMMODITY IND FUND
12067,,,,
12068,,,,
12069,,,,
12070,6798,96608420,WSR,WHITESTONE REIT
12071,,,,
12072,6130,70154520,PKWY,PARKWAY COMPANY
12073,,,,
12074,,,,
12075,6726,97717X86,ELD,WISDOMTREE TRUST
12076,,,,
12077,,,,
12078,,,,
12079,3710,,,GENERAL MOTORS CORP
12080,9999,38269P10,GMAN,GORDMANS STORES INC
12081,9999,58449C10,MDMD,MEDIAMIND TECHNOLOGIES INC
12082,9999,V5633W10,MMYT,MAKEMYTRIP LIMITED
12083,,,,
12084,9999,N6596X10,NXPI,N X P SEMICONDUCTORS N V
12085,,,,
12086,,,,
12087,3250,,,GENERAL REFRACTORIES CO
12088,,,,
12089,9999,75606N10,RP,REALPAGE INC
12090,,,,
12091,,,,
12092,,,,
12093,6798,21870Q10,COR,CORESITE REALTY CORP
12094,,,,
12095,3660,,,GENERAL RY SIGNAL CO
12096,6711,02083410,APIN,ALPINE INTERNATIONAL CORP
12097,5812,22238M10,CCSC,COUNTRY STYLE CKG RST CHN CO LTD
12098,6726,26846177,ECON,E G A EMERGING GLOBAL SHARES TR
12099,,,,
12100,6610,87258310,TKUN,TMK UNITED INC
12101,3824,29034810,ELT,ELSTER GROUP S E
12102,,,,
12103,6726,33738E10,FSD,FIRST TRUST HIGH INC LNG SHRT FD
12104,2834,42291010,HBP,HELIX BIOPHARMA CORP
12105,6726,46428912,ENZL,ISHARES TRUST
12106,,,,
12107,3220,94139340,WATFZ,WATERFORD GLASS GROUP PLC
12108,7310,,,GENERAL OUTDOOR ADVERTISING INC
12109,6726,46428913,EWZS,ISHARES TRUST
12110,,,,
12111,,,,
12112,,,,
12113,,,,
12114,,,,
12115,3370,03004110,RODS,AMERICAN STEEL & WIRE CORP
12117,5081,02090310,ALMI,ALPHA MICROSYSTEMS INC
12118,,,,
12119,,,,
12120,,,,
12121,,,,
12122,,,,
12123,,,,
12124,5310,,,GIMBEL BROS INC
12125,1381,02127010,ALTE,ALTA ENERGY CORP
12126,,,,
12127,,,,
12128,,,,
12129,,,,
12130,,,,
12131,,,,
12132,2850,,,GLIDDEN CO
12133,5051,02127610,,ALTA INDUSTRIES INC
12134,,,,
12135,,,,
12136,,,,
12137,,,,
12138,,,,
12139,,,,
12140,3010,,,GOODRICH B F CO
12141,3622,02136710,ALTA,ALTAIR CORP
12142,,,,
12143,,,,
12144,,,,
12145,,,,
12146,,,,
12147,,,,
12148,,,,
12149,,,,
12150,,,,
12151,,,,
12152,,,,
12153,,,,
12154,,,,
12155,,,,
12156,7320,24462610,DPRS,DEFAULT PROOF CR CARD SYS INC
12157,,,,
12158,,,,
12159,1000,,,GRANBY MINING LTD
12160,Z,14184710,CBNF,CARIBBEAN FIN INC
12161,,,,
12162,,,,
12163,,,,
12164,,,,
12165,,,,
12166,,,,
12167,5410,,,GRAND UNION CO
12168,,,,
12169,,,,
12170,,,,
12171,,,,
12172,,,,
12173,,,,
12174,,,,
12175,6510,,,GREAT NORTHERN IRON ORE PPTYS
12176,Z,02149210,ALTC,ALTIUS CORP
12177,,,,
12178,,,,
12179,,,,
12180,,,,
12181,,,,
12182,,,,
12183,4000,,,GREAT NORTHERN RAILWAY CO
12184,Z,02157310,ALTN,ALTON BOX BRD CO
12185,,,,
12186,,,,
12187,,,,
12188,,,,
12189,,,,
12190,,,,
12191,2060,,,GREAT WESTN SUGAR CO
12192,7379,02206010,ALTO,ALTOS COMPUTER SYSTEMS
12193,,,,
12194,,,,
12195,,,,
12196,,,,
12197,,,,
12198,,,,
12199,,,,
12200,,,,
12201,,,,
12202,,,,
12203,,,,
12205,,,,
12206,,,,
12207,,,,
12208,,,,
12209,,,,
12210,,,,
12211,,,,
12212,2060,,,GUANTANAMO SUGAR CO
12213,1311,02262010,AMCN,AMACAN RESOURCES CORP
12214,,,,
12215,,,,
12216,,,,
12217,,,,
12218,,,,
12219,6726,46429B20,ECNS,ISHARES TRUST
12220,4000,,,GULF MOBILE & OHIO RR CO
12221,1389,02300210,AMAR,AMARCO RESOURCES CORP
12222,,,,
12223,,,,
12224,,,,
12225,5040,59493210,MRAC,MICROAMERICA INC
12226,,,,
12227,,,,
12228,,,,
12229,,,,
12230,,,,
12231,,,,
12232,,,,
12233,,,,
12234,,,,
12235,,,,
12236,,,,
12237,,,,
12238,,,,
12240,1311,02300610,AMRX,AMAREX INC
12241,,,,
12242,,,,
12243,,,,
12244,,,,
12245,3820,73931R10,PRIN,POWEREC INTERNATIONAL INC
12246,,,,
12248,,,,
12249,,,,
12250,,,,
12251,3070,78392210,SAYP,S A Y PACKAGING INC
12252,,,,
12253,,,,
12254,,,,
12256,6711,02317510,AMBA,AMBASSADOR GROUP INC
12257,,,,
12258,,,,
12259,,,,
12260,,,,
12261,,,,
12262,,,,
12264,1311,02318410,AMBR,AMBER RESOURCES CO
12265,,,,
12266,,,,
12267,,,,
12268,,,,
12269,,,,
12270,,,,
12271,2190,,,HELME G W CO
12272,1311,02331210,AOGC,AMBRA OIL & GAS CO
12273,,,,
12274,,,,
12275,,,,
12275,6798,06682R10,VSLF,BANYAN STRATEGIC LAND FUND II
12276,,,,
12277,3710,92239C10,VCAR,VECTOR AEROMOTIVE CORP
12278,,,,
12279,,,,
12280,,,,
12281,,,,
12282,,,,
12283,,,,
12284,,,,
12285,,,,
12286,,,,
12287,6726,46429B40,EPHE,ISHARES TRUST
12288,6221,67074P10,CFD,NUVEEN DIVERSIFIED COMMODITY FD
12289,6726,72201R81,CORP,PIMCO E T F TRUST
12290,6726,72201R82,BABZ,PIMCO E T F TRUST
12291,1221,76218Y10,RNO,RHINO RESOURCE PARTNERS L P
12292,6726,78463X54,GNR,SPDR INDEX SHARES FUNDS
12293,2741,83603410,SFUN,SOUFUN HOLDINGS LTD
12294,6726,92193250,VOOG,VANGUARD ADMIRAL FUNDS INC
12295,6726,92193270,VOOV,VANGUARD ADMIRAL FUNDS INC
12296,6726,92193277,VIOV,VANGUARD ADMIRAL FUNDS INC
12297,6726,92193279,VIOG,VANGUARD ADMIRAL FUNDS INC
12298,7530,,,HERTZ CORP
12299,,,,
12300,3990,,,SAVAGE ARMS CORP OLD
12301,6726,92193282,VIOO,VANGUARD ADMIRAL FUNDS INC
12302,6726,92193284,IVOV,VANGUARD ADMIRAL FUNDS INC
12303,6726,92193286,IVOG,VANGUARD ADMIRAL FUNDS INC
12304,6726,92193288,IVOO,VANGUARD ADMIRAL FUNDS INC
12305,6726,92290841,VOO,VANGUARD INDEX FUNDS
12306,6726,97717X85,CCX,WISDOMTREE TRUST
12307,9999,03236M10,AMRS,AMYRIS INC
12308,4841,16117M30,CHTR,CHARTER COMMUNICATIONS INC
12309,9999,35967110,FULL,FULL CIRCLE CAPITAL CORP
12310,7389,16948W10,HGSH,CHINA H G S REAL ESTATE INC
12311,7389,49372210,KEYP,KEYUAN PETROCHEMICALS INC
12312,,,,
12313,6726,92206C73,VONE,VANGUARD SCOTTSDALE FUNDS
12314,6726,92206C68,VONG,VANGUARD SCOTTSDALE FUNDS
